 region     1        2        3        4        5        6        7        8        9       10       all
 198509 2   0.727   -0.991    1.246   -0.233    1.269    0.070   -0.623    0.465   -0.351   -0.679    0.053
 198509 3  -0.255   -0.778   -0.016   -0.444    0.102    0.331   -0.275    0.047    0.181   -0.337   -0.133
 198510 1  -1.057   -0.557   -0.379   -0.375   -0.697    0.015   -0.199   -0.726    0.023   -1.077   -0.497
 198510 2  -1.926    0.085   -0.693   -0.460   -0.453    0.021    0.075    0.292    0.214   -0.438   -0.276
 198510 3  -1.991   -0.071   -0.591   -0.697   -0.436   -0.186   -0.424    0.097    0.275   -0.275   -0.377
 198511 1  -1.027   -0.019    0.031   -0.427   -0.611   -0.185   -0.431   -0.236   -0.070   -0.440   -0.337
 198511 2  -1.452    0.363   -1.192   -0.398   -1.169   -0.918   -0.701   -0.360   -0.180   -0.562   -0.634
 198511 3  -1.497   -0.241   -1.260   -0.874   -1.350   -0.943   -0.517   -0.415   -0.221   -0.689   -0.765
 198512 1  -2.991   -1.417   -3.059   -1.136   -1.552   -1.394   -0.504   -0.427   -0.463   -0.313   -1.200
 198512 2  -2.809   -1.180   -2.123   -1.214   -1.218   -1.107   -0.841   -0.811   -0.800   -0.876   -1.225
 198512 3  -2.196   -1.150   -1.952   -0.899   -1.380   -0.683   -0.783   -1.029   -0.924   -1.412   -1.206
 198601 1  -1.926   -0.639   -1.968   -0.779   -2.572   -1.207   -0.443   -1.410   -0.956   -1.391   -1.307
 198601 2  -1.257   -0.120   -1.555   -0.386   -1.873   -0.844   -0.431   -1.347   -1.119   -1.627   -1.074
 198601 3  -1.157   -0.063   -1.445   -0.467   -1.634   -0.738   -0.247   -1.094   -0.957   -1.577   -0.951
 198602 1  -1.374   -0.435   -1.772   -0.702   -1.440   -0.667   -0.522   -0.798   -0.980   -1.042   -0.962
 198602 2  -1.217   -0.382   -1.784   -0.660   -1.027   -0.572   -0.246   -0.964   -1.242   -1.491   -0.965
 198602 3  -1.561   -0.841   -2.140   -1.021   -1.353   -0.998   -0.368   -1.326   -1.579   -1.757   -1.294
 198603 1  -1.161   -1.022   -1.838   -1.114   -1.498   -0.934   -0.795   -1.625   -1.348   -1.728   -1.320
 198603 2  -0.800   -0.939   -1.706   -1.470   -1.569   -0.819   -1.035   -1.434   -1.038   -1.347   -1.230
 198603 3  -1.054   -0.972   -1.877   -1.570   -1.229   -1.147   -0.883   -0.927   -1.266   -1.035   -1.185
 198604 1  -1.017   -0.483   -1.732   -1.578   -1.379   -1.188   -0.858   -1.152   -1.206   -1.109   -1.177
 198604 2  -1.113   -0.914   -1.822   -1.396   -1.702   -1.126   -0.838   -1.538   -0.915   -0.663   -1.188
 198604 3  -0.619   -1.013   -1.057   -0.932   -1.067   -0.678   -0.594   -1.050   -0.013   -0.165   -0.686
 198605 1  -0.725   -0.180   -0.795   -0.057   -0.610   -0.857   -0.670   -0.321    0.338    0.183   -0.333
 198605 2  -1.024   -0.609   -1.220   -0.018   -0.921   -0.893   -0.409   -0.531   -0.212   -0.396   -0.588
 198605 3  -1.178   -1.434   -1.532   -0.654   -1.186   -0.977   -0.680   -0.701   -0.876   -0.784   -0.967
 198606 1  -0.512   -1.351   -1.232   -0.711   -0.110   -0.393   -0.336   -0.713   -1.007   -1.030   -0.732
